#1;0;0;0;0
"#DHW profiles as used in the project IntegraNet (GWI/UMSICHT) based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";;;;
#Kind_ID;6WE_13;6WE_12;6WE_28;6WE_2
55500;0;0;0;0
55800;0;0;0;0
56100;0;0;0;0
56400;0;0;0;0
56700;0;0;0;0
57000;0;0;0;0
57300;0;0;0;0
57600;0;0;0;0
57900;0;0;0;0
58200;0;0;0;0
58500;2095;0;0;0
58800;0;0;0;0
59100;0;0;0;0
59400;0;0;0;0
59700;0;0;0;0
60000;0;0;0;0
60300;6704;0;0;0
60600;10056;10056;2095;2095
60900;0;6704;0;2095
61200;0;0;0;0
61500;0;0;0;0
61800;0;0;0;0
62100;0;0;20950;10056
62400;0;2095;20950;6704
62700;0;0;20950;0
63000;0;0;0;0
63300;5447;0;0;0
63600;15503;0;0;0
63900;0;0;0;0
64200;0;0;0;0
64500;0;0;0;0
64800;0;0;0;0
65100;0;0;2095;0
65400;0;0;0;0
65700;0;0;0;0
66000;0;0;0;0
66300;0;0;0;0
66600;0;0;0;0
66900;0;0;0;0
67200;0;0;0;0
67500;0;0;0;0
67800;2095;0;0;3352
68100;10056;0;0;13408
68400;6704;0;0;2095
68700;0;0;0;0
69000;0;0;0;0
69300;0;0;0;0
69600;0;11173.6;0;0
69900;0;0;0;0
70200;0;0;8380.2;0
70500;0;0;2793.4;0
70800;0;0;0;0
71100;0;0;0;0
71400;0;0;0;0
71700;0;0;0;0
72000;0;0;0;0
72300;0;0;0;2793.4
72600;0;0;0;8380.2
72900;0;0;0;0
73200;0;0;0;0
73500;0;0;0;0
73800;0;0;0;0
74100;0;0;0;0
74400;0;0;0;0
74700;0;0;0;0
75000;0;0;0;0
75300;0;0;0;0
75600;0;0;0;0
75900;0;0;0;0
76200;0;0;0;0
76500;0;0;0;2095
76800;0;0;0;0
77100;0;0;2095;0
77400;0;0;0;0
77700;0;0;0;0
78000;0;0;0;3352
78300;0;0;2095;13408
78600;0;0;0;0
78900;0;0;0;0
79200;2095;0;0;0
79500;0;0;0;0
79800;0;0;0;2095
80100;0;0;0;0
80400;0;10056;0;0
80700;0;8799;0;0
81000;0;0;0;0
81300;0;0;0;0
81600;0;0;0;0
81900;0;0;0;0
82200;0;0;2095;0
82500;0;0;2095;0
82800;0;0;0;0
83100;0;2095;0;0
83400;2095;0;2095;0
83700;2095;0;0;0
84000;2095;0;0;0
84300;0;2095;0;0
84600;0;0;0;0
84900;16760;0;0;0
85200;0;0;0;0
85500;0;0;0;0
85800;0;0;0;0
86100;0;0;0;0
86400;0;0;0;0
86700;0;0;0;0
87000;0;0;0;0
87300;0;0;0;0
87600;0;0;0;0
87900;0;0;0;0
88200;0;0;0;0
88500;0;0;0;0
88800;0;0;0;0
89100;0;0;0;0
89400;0;0;0;0
89700;0;0;0;0
90000;0;0;0;0
90300;0;0;0;0
90600;0;0;0;0
90900;0;0;0;0
91200;0;0;0;0
91500;0;0;0;0
91800;0;0;0;0
92100;0;0;0;0
92400;0;0;0;0
92700;0;0;0;0
93000;0;0;0;0
93300;0;0;0;0
93600;0;0;0;0
93900;0;0;0;0
94200;0;0;0;0
94500;0;0;0;0
94800;0;0;0;0
95100;0;0;0;0
95400;0;0;0;0
95700;0;0;0;0
96000;0;0;0;0
96300;0;0;0;0
96600;0;0;0;0
96900;0;0;0;0
97200;0;0;0;0
97500;0;0;0;0
97800;0;0;0;0
98100;0;0;0;0
98400;0;0;0;0
98700;0;0;0;0
99000;0;0;0;0
99300;0;0;0;0
99600;0;0;0;0
99900;0;0;0;0
100200;0;0;0;0
100500;0;0;0;0
100800;0;0;0;0
101100;0;0;0;0
101400;0;0;0;0
101700;0;0;0;0
102000;0;0;0;0
102300;0;0;0;0
102600;0;0;0;0
102900;0;0;0;0
103200;0;0;0;0
103500;0;0;0;0
103800;0;0;0;0
104100;0;0;0;0
104400;0;0;0;0
104700;0;0;0;0
105000;0;0;0;0
105300;0;0;0;0
105600;0;0;0;0
105900;0;0;0;0
106200;0;0;0;0
106500;0;0;0;0
106800;0;0;0;0
107100;0;0;0;0
107400;0;0;0;0
107700;0;0;0;0
108000;0;0;0;2095
108300;0;0;0;0
108600;0;0;0;0
108900;0;0;0;0
109200;0;0;0;0
109500;0;0;0;0
109800;0;0;0;0
110100;0;0;2095;0
110400;0;0;2095;0
110700;0;0;0;0
111000;0;0;0;0
111300;0;0;0;0
111600;0;0;0;0
111900;0;0;0;2095
112200;0;0;0;0
112500;0;0;0;0
112800;15503;2095;0;0
113100;3352;3352;0;0
113400;0;15503;0;0
113700;0;2095;0;0
114000;0;0;2095;2095
114300;0;0;0;0
114600;0;0;2095;0
114900;0;0;0;0
115200;0;0;0;6704
115500;0;2095;0;10056
115800;0;0;0;0
116100;0;0;2095;0
116400;0;0;0;0
116700;0;11173.6;0;0
117000;2095;0;0;8799
117300;0;0;0;10056
117600;0;0;0;0
117900;6704;0;6704;6704
118200;12151;0;12151;14246
118500;2095;0;2095;4190
118800;11173.6;0;0;0
119100;0;0;4190;0
119400;0;0;0;0
119700;0;11173.6;0;0
120000;2095;0;0;0
120300;0;0;0;0
120600;0;0;0;0
120900;0;0;12151;0
121200;0;0;6704;0
121500;11173.6;0;2095;0
121800;2095;0;0;0
122100;0;0;0;0
122400;11173.6;0;11173.6;11173.6
122700;0;0;0;0
123000;0;0;0;0
123300;0;0;0;2095
123600;0;2095;0;0
123900;0;3352;0;10056
124200;2095;13408;0;12151
124500;0;0;0;13408
124800;0;2095;0;0
125100;0;0;0;0
125400;0;0;0;8380.2
125700;0;11173.6;0;2793.4
126000;0;0;0;0
126300;0;0;0;0
126600;2095;0;0;0
126900;3352;0;0;11173.6
127200;13408;0;0;0
127500;0;0;0;0
127800;0;0;0;0
128100;0;0;0;0
128400;0;0;2095;0
128700;0;0;16760;0
129000;0;0;0;0
129300;0;0;0;0
129600;0;11173.6;0;0
129900;0;0;0;0
130200;0;0;0;0
130500;0;0;0;0
130800;0;0;0;0
131100;0;0;0;0
131400;0;0;0;0
131700;0;0;0;0
132000;0;0;0;0
132300;0;0;0;0
132600;0;0;0;2095
132900;0;0;0;0
133200;0;0;0;0
133500;0;0;0;0
133800;0;0;0;0
134100;0;0;0;0
134400;0;0;0;0
134700;0;0;0;0
135000;0;0;0;0
135300;0;0;0;0
135600;0;0;0;0
135900;0;0;0;0
136200;0;0;0;0
136500;0;0;0;0
136800;0;0;0;0
137100;0;0;0;0
137400;0;0;0;0
137700;0;0;0;0
138000;0;0;0;0
138300;0;0;0;0
138600;0;0;0;0
138900;0;0;0;0
139200;0;0;0;0
139500;0;0;0;0
139800;0;0;0;0
140100;0;0;0;0
140400;2793.4;8380.2;0;0
140700;8380.2;2793.4;0;0
141000;0;2095;0;0
141300;0;0;0;0
141600;0;0;0;0
141900;0;0;0;0
142200;11173.6;0;0;0
142500;0;0;0;0
142800;0;0;0;0
143100;0;0;0;0
143400;0;0;0;0
143700;0;0;0;0
144000;0;0;0;3352
144300;0;0;0;13408
144600;0;0;0;0
144900;0;0;0;2095
145200;0;0;0;0
145500;0;0;0;0
145800;0;0;0;0
146100;0;0;0;0
146400;0;0;0;0
146700;0;0;0;0
147000;0;0;0;0
147300;0;0;0;0
147600;0;0;0;0
147900;0;0;0;0
148200;0;0;0;0
148500;0;0;8380;0
148800;8380.2;0;20950;0
149100;2793.4;0;23045;0
149400;0;0;12570;0
149700;0;15503;0;11173.6
150000;0;3352;0;0
150300;0;0;0;0
150600;0;0;0;0
150900;0;0;0;0
151200;0;0;0;0
151500;0;0;0;0
151800;0;0;0;0
152100;0;0;0;0
152400;0;0;0;5586.8
152700;0;0;0;5586.8
153000;0;0;0;0
153300;0;0;0;0
153600;0;0;0;0
153900;0;0;2095;0
154200;0;0;0;0
154500;0;0;0;0
154800;0;2095;0;0
155100;0;0;0;0
155400;0;0;0;0
155700;0;0;0;0
156000;0;3352;0;0
156300;0;15503;0;0
156600;0;5447;0;0
156900;0;13408;0;0
157200;11173.6;0;0;2095
157500;0;0;0;0
157800;0;0;0;0
158100;0;0;0;0
158400;0;0;0;0
158700;0;13408;0;0
159000;0;5447;0;0
159300;0;2095;0;0
159600;0;0;0;0
159900;0;0;0;0
160200;0;0;0;0
160500;0;0;0;0
160800;0;0;0;0
161100;0;2095;0;0
161400;0;0;0;0
161700;0;0;0;0
162000;0;0;0;0
162300;0;10056;0;0
162600;0;8799;2793.4;0
162900;0;0;8380.2;0
163200;0;0;2095;12151
163500;0;6704;0;6704
163800;0;10056;0;0
164100;0;2095;0;0
164400;0;0;0;0
164700;0;0;0;0
165000;0;0;0;0
165300;0;0;0;0
165600;0;0;0;0
165900;0;0;0;0
166200;0;0;0;0
166500;0;0;0;0
166800;0;0;0;0
167100;0;0;0;0
167400;0;0;2095;0
167700;0;0;0;0
168000;0;2095;0;2095
168300;0;0;0;16760
168600;0;16760;0;0
168900;0;0;0;0
169200;0;0;0;0
169500;0;0;0;0
169800;0;0;2095;0
170100;0;0;0;0
170400;0;4190;0;0
170700;11173.6;0;0;0
171000;2095;2095;0;0
171300;0;0;0;0
171600;0;0;0;0
171900;0;0;0;0
172200;0;0;0;0
172500;0;0;0;0
172800;0;0;0;0
173100;0;0;0;0
173400;0;0;0;0
173700;0;0;0;0
174000;0;0;0;0
174300;0;0;0;0
174600;0;0;0;0
174900;0;0;0;0
175200;0;0;0;0
175500;0;0;0;0
175800;0;0;0;0
176100;0;0;0;0
176400;0;0;0;0
176700;0;0;0;0
177000;0;0;0;0
177300;0;0;0;0
177600;0;0;0;0
177900;0;0;0;0
178200;0;0;0;0
178500;0;0;0;0
178800;0;0;0;0
179100;0;0;0;4190
179400;0;0;0;0
179700;0;0;0;0
180000;0;0;0;0
180300;0;0;0;0
180600;0;0;0;0
180900;0;0;0;0
181200;0;0;0;0
181500;0;0;0;0
181800;0;0;0;0
182100;0;0;0;0
182400;0;0;0;0
182700;0;0;0;0
183000;0;0;0;0
183300;0;0;0;0
183600;0;0;0;0
183900;0;0;0;0
184200;0;0;0;0
184500;0;0;0;0
184800;0;0;0;0
185100;0;0;0;0
185400;0;0;0;0
185700;0;0;0;0
186000;0;0;0;0
186300;0;0;0;0
186600;0;0;0;0
186900;0;0;0;0
187200;0;0;0;0
187500;0;0;0;0
187800;0;0;0;0
188100;0;0;0;0
188400;0;0;0;0
188700;0;0;0;2095
189000;0;0;0;0
189300;6704;0;0;0
189600;12151;0;0;0
189900;0;0;0;0
190200;0;0;0;0
190500;0;0;0;0
190800;0;0;0;0
191100;0;0;0;0
191400;2095;0;0;0
191700;0;0;0;0
192000;0;0;0;0
192300;18855;0;0;0
192600;0;0;0;0
192900;15503;0;2095;0
193200;3352;0;0;0
193500;0;0;0;0
193800;0;0;0;0
194100;0;0;0;0
194400;0;0;0;0
194700;0;2095;0;0
195000;2095;0;0;0
195300;0;2095;0;0
195600;0;0;0;0
195900;5586.8;0;5586.8;5586.8
196200;18994.8;4190;5586.8;5586.8
196500;3352;0;0;0
196800;0;0;0;0
197100;4190;0;0;0
197400;0;0;2095;0
197700;0;4190;4190;0
198000;0;0;0;0
198300;2095;2095;24721;4190
198600;0;2095;29749;0
198900;0;0;27654;16760
199200;0;0;18436;0
199500;0;2095;0;0
199800;0;4190;0;0
200100;0;0;0;0
200400;0;0;0;5447
200700;0;10056;0;13408
201000;0;8799;0;0
201300;0;0;2095;0
201600;0;0;0;2095
201900;10056;5586.8;10056;10056
202200;10894;5586.8;8799;8799
202500;0;3352;2095;2095
202800;0;15503;0;4190
203100;0;0;0;0
203400;0;2095;0;2095
203700;0;0;0;6704
204000;0;0;0;10056
204300;0;0;8380.2;0
204600;0;0;2793.4;2793.4
204900;0;0;0;10475.2
205200;0;0;0;0
205500;0;0;0;0
205800;0;0;0;6704
206100;0;0;0;10056
206400;0;0;0;5586.8
206700;0;0;0;5586.8
207000;0;0;0;0
207300;0;0;0;0
207600;0;0;0;0
207900;0;0;0;0
208200;0;0;0;0
208500;0;0;8380.2;0
208800;0;0;2793.4;0
209100;0;5586.8;0;2095
209400;0;5586.8;0;0
209700;0;0;0;0
210000;0;0;0;0
210300;0;0;0;0
210600;0;0;0;0
210900;0;0;0;0
211200;0;0;0;0
211500;0;0;0;0
211800;0;0;0;0
212100;0;0;0;0
212400;0;0;0;0
212700;0;0;0;0
213000;0;0;0;0
213300;0;0;0;0
213600;0;0;0;0
213900;0;0;0;0
214200;0;0;0;0
214500;0;0;0;0
214800;0;0;0;0
215100;0;0;0;0
215400;0;0;0;0
215700;0;0;0;0
216000;0;0;0;0
216300;0;2095;0;0
216600;0;0;0;0
216900;2095;0;0;0
217200;0;0;0;0
217500;0;0;0;0
217800;0;0;0;0
218100;0;0;0;0
218400;0;0;0;0
218700;0;0;0;0
219000;0;0;0;0
219300;0;0;0;0
219600;0;0;5586.8;0
219900;0;0;5586.8;0
220200;0;0;0;11173.6
220500;0;0;0;0
220800;0;0;0;0
221100;0;0;0;0
221400;0;0;0;0
221700;0;0;5586.8;0
222000;0;2793.4;5586.8;0
222300;0;8380.2;0;0
222600;0;0;0;0
222900;0;0;0;0
223200;0;0;0;0
223500;0;0;2095;0
223800;0;0;0;0
224100;0;0;0;0
224400;0;0;0;0
224700;0;0;0;0
225000;0;0;0;0
225300;0;0;0;0
225600;0;0;0;0
225900;0;0;0;0
226200;0;0;2095;0
226500;0;0;0;0
226800;0;0;0;0
227100;0;0;0;0
227400;0;0;0;0
227700;0;0;2095;0
228000;0;0;0;0
228300;0;0;0;0
228600;0;0;0;0
228900;0;0;0;0
229200;0;0;0;0
229500;0;0;0;0
229800;0;0;2095;0
230100;0;0;0;0
230400;0;0;0;0
230700;0;0;0;0
231000;0;0;0;0
231300;0;0;0;0
231600;0;0;0;0
231900;0;0;0;0
232200;0;0;0;0
232500;0;0;0;0
232800;0;0;0;0
233100;0;0;0;0
233400;0;0;0;0
233700;0;0;0;0
234000;0;0;0;0
234300;0;0;0;0
234600;0;20950;0;0
234900;0;16760;0;0
235200;0;0;0;0
235500;0;0;0;0
235800;0;0;0;0
236100;0;11173.6;0;0
236400;0;0;0;16760
236700;2095;0;2095;0
237000;0;0;0;0
237300;0;0;0;2095
237600;0;0;0;2095
237900;0;0;0;6704
238200;0;0;0;18855
238500;0;10056;0;8799
238800;0;8799;0;0
239100;0;0;0;0
239400;0;0;0;0
239700;0;0;0;0
240000;0;0;0;0
240300;0;0;0;0
240600;0;0;0;0
240900;0;0;0;0
241200;0;0;0;0
241500;0;0;0;0
241800;11173.6;0;0;0
242100;0;0;0;0
242400;0;0;0;0
242700;0;0;0;0
243000;0;0;0;0
243300;0;0;0;0
243600;0;0;0;0
243900;0;0;0;0
244200;0;0;0;0
244500;0;0;0;0
244800;11173.6;2095;0;0
245100;0;2095;0;0
245400;11173.6;0;0;0
245700;0;0;0;11173.6
246000;0;0;0;0
246300;0;4190;0;0
246600;0;0;0;0
246900;0;0;11173.6;0
247200;5586.8;0;0;0
247500;5586.8;0;11173.6;0
247800;0;0;0;0
248100;11173.6;0;0;0
248400;0;0;0;0
248700;0;0;0;0
249000;0;2095;0;0
249300;0;0;0;2095
249600;0;15503;0;2095
249900;0;13408;0;0
250200;0;0;0;0
250500;0;2095;0;0
250800;0;2095;0;0
251100;0;0;0;0
251400;0;0;0;0
251700;0;8380.2;0;0
252000;0;2793.4;0;0
252300;16760;0;0;0
252600;18855;0;0;0
252900;0;0;2095;0
253200;0;0;0;0
253500;4190;0;2095;2095
253800;0;0;0;0
254100;0;0;0;0
254400;2095;0;0;0
254700;2095;0;2095;0
255000;0;0;0;0
255300;0;0;0;0
255600;0;0;0;2095
255900;0;0;0;0
256200;0;0;0;0
256500;0;0;0;0
256800;0;0;0;0
257100;0;0;0;16760
257400;0;0;0;2095
257700;0;0;0;0
258000;0;0;0;8799
258300;0;0;0;10056
258600;0;0;0;4190
258900;0;0;0;0
259200;0;0;0;6704
259500;0;0;0;0
259800;0;0;0;0
260100;0;0;0;0
260400;0;0;0;0
260700;0;0;0;0
261000;0;0;0;0
261300;0;0;0;0
261600;0;0;0;0
261900;0;0;0;0
262200;0;0;0;0
262500;0;0;0;0
262800;0;0;0;0
263100;0;0;0;0
263400;0;0;0;0
263700;0;0;0;0
264000;0;0;0;0
264300;0;0;0;0
264600;0;0;0;0
264900;0;0;0;0
265200;0;0;0;0
265500;0;0;0;0
265800;0;0;0;0
266100;0;0;0;0
266400;0;0;0;0
266700;0;0;0;0
267000;0;0;0;0
267300;0;0;0;0
267600;0;0;0;0
267900;0;0;0;0
268200;0;0;0;0
268500;0;0;0;0
268800;0;0;0;0
269100;0;0;0;0
269400;0;0;0;0
269700;0;0;0;0
270000;0;0;0;0
270300;0;0;0;0
270600;0;0;0;0
270900;0;0;0;0
271200;0;0;0;0
271500;0;0;0;0
271800;0;0;0;0
272100;0;0;0;0
272400;0;0;0;0
272700;0;0;0;0
273000;0;0;0;0
273300;0;0;0;0
273600;0;0;0;0
273900;0;0;0;0
274200;0;0;0;0
274500;0;0;0;0
274800;0;0;0;0
275100;0;0;0;0
275400;0;0;0;0
275700;0;0;0;0
276000;0;0;0;0
276300;0;0;0;0
276600;0;0;0;0
276900;0;0;0;0
277200;0;0;0;0
277500;0;0;0;2095
277800;0;2095;0;0
278100;0;0;0;0
278400;0;0;0;0
278700;0;0;0;0
279000;0;0;0;0
279300;2095;0;0;0
279600;0;0;0;0
279900;0;0;0;0
280200;0;2095;0;0
280500;0;0;0;2095
280800;0;0;0;3352
281100;0;0;0;30168
281400;0;0;0;0
281700;2095;0;0;0
282000;0;0;0;2095
282300;2095;0;2095;2095
282600;2095;0;0;20950
282900;0;10056;0;0
283200;0;8799;0;0
283500;0;0;0;12151
283800;6704;2095;2095;8799
284100;12151;0;0;0
284400;2095;0;2095;0
284700;0;0;0;0
285000;2095;0;0;0
285300;0;0;0;0
285600;0;0;0;0
285900;0;0;0;0
286200;2095;2095;0;0
286500;0;0;0;0
286800;0;0;0;0
287100;0;0;0;0
287400;0;0;0;0
287700;0;0;0;0
288000;0;0;0;0
288300;0;0;0;0
288600;0;0;2095;5586.8
288900;0;0;6704;5586.8
289200;0;0;10056;0
289500;0;0;0;0
289800;0;0;0;0
290100;0;0;0;0
290400;0;0;0;2095
290700;11173.6;0;0;15503
291000;0;0;0;3352
291300;0;0;0;0
291600;0;0;0;0
291900;0;0;0;0
292200;0;0;0;0
292500;0;0;0;0
292800;0;0;0;0
293100;0;0;15503;0
293400;0;2095;3352;0
293700;0;13408;0;0
294000;0;3352;0;0
294300;0;0;0;0
294600;0;0;0;0
294900;0;0;0;0
295200;0;0;0;0
295500;0;0;0;0
295800;6704;0;0;0
296100;10056;0;0;2095
296400;0;0;0;0
296700;0;0;0;0
297000;2095;0;0;0
297300;2095;0;0;0
297600;0;0;0;0
297900;0;0;0;0
298200;0;0;0;0
298500;0;0;0;0
298800;0;0;0;0
299100;0;0;0;0
299400;0;0;0;5586.8
299700;0;0;0;5586.8
300000;0;0;0;0
300300;0;0;0;0
300600;0;0;0;0
300900;0;0;0;0
301200;0;0;0;0
301500;0;0;0;0
301800;0;0;0;0
302100;0;0;0;0
302400;0;0;0;0
302700;0;0;0;0
303000;0;0;0;0
303300;0;0;0;0
303600;0;0;0;0
303900;0;0;0;0
304200;0;0;0;0
304500;0;0;0;0
304800;0;0;0;0
305100;0;0;0;0
305400;0;0;0;0
305700;0;0;0;0
306000;0;0;0;0
306300;0;0;0;0
306600;0;0;0;0
306900;0;0;0;0
307200;0;0;0;0
307500;0;0;0;0
307800;0;0;0;0
308100;11173.6;0;0;0
308400;0;0;0;8380.2
308700;0;0;0;2793.4
309000;0;0;0;0
309300;0;0;0;0
309600;0;0;0;0
309900;0;0;0;0
310200;0;0;0;0
310500;0;0;0;0
310800;0;0;0;0
311100;0;0;0;0
311400;0;0;0;0
311700;0;0;0;0
312000;0;0;0;0
312300;0;0;0;0
312600;0;0;0;0
312900;0;0;0;0
313200;0;0;0;0
313500;0;0;0;0
313800;0;0;0;0
314100;0;0;0;0
314400;0;0;0;0
314700;0;0;0;0
315000;0;0;0;0
315300;0;0;0;0
315600;0;0;0;0
315900;0;0;0;0
316200;0;0;0;0
316500;0;0;0;0
316800;0;0;0;0
317100;0;0;0;0
317400;0;0;0;0
317700;0;0;0;0
318000;0;0;0;0
318300;0;0;0;0
318600;0;0;0;0
318900;0;0;0;0
319200;0;0;0;0
319500;0;0;0;0
319800;0;0;0;0
320100;0;0;0;8380.2
320400;0;0;0;2793.4
320700;0;0;0;0
321000;0;0;0;0
321300;0;0;0;0
321600;0;0;0;0
321900;0;0;0;11173.6
322200;0;0;0;0
322500;0;0;0;0
322800;0;0;0;0
323100;0;0;0;0
323400;0;0;0;0
323700;0;0;0;0
324000;0;0;0;0
324300;2793.4;0;0;0
324600;8380.2;0;0;0
324900;0;0;0;0
325200;0;0;0;0
325500;0;0;0;0
325800;0;0;0;13408
326100;0;0;0;5447
326400;0;0;0;0
326700;0;0;0;0
327000;0;0;0;0
327300;0;0;0;0
327600;0;0;0;0
327900;0;0;0;0
328200;0;0;0;0
328500;0;0;0;0
328800;0;0;0;0
329100;0;0;0;0
329400;0;0;0;0
329700;0;0;0;0
330000;2095;0;2095;0
330300;0;0;0;0
330600;15503;0;0;0
330900;3352;0;0;0
331200;0;0;0;0
331500;0;0;0;0
331800;0;8799;0;0
332100;0;10056;5447;0
332400;0;0;13408;0
332700;0;0;0;0
333000;0;2095;0;0
333300;0;0;0;0
333600;0;0;0;0
333900;0;0;0;0
334200;0;0;0;0
334500;0;0;0;0
334800;0;0;0;0
335100;2095;0;0;0
335400;0;2095;0;0
335700;0;0;0;0
336000;10056;0;0;2095
336300;6704;0;6704;0
336600;0;0;10056;0
336900;0;0;2095;0
337200;0;0;0;0
337500;2095;0;0;0
337800;0;2095;0;0
338100;0;0;0;0
338400;0;0;0;0
338700;0;0;0;2095
339000;0;0;6704;0
339300;0;0;14246;0
339600;0;0;3352;0
339900;0;0;13408;0
340200;0;0;0;0
340500;0;0;0;0
340800;0;0;0;0
341100;0;0;0;0
341400;0;0;0;0
341700;0;0;0;0
342000;0;0;0;0
342300;0;0;0;0
342600;0;0;0;2095
342900;0;0;0;0
343200;0;0;0;0
343500;0;0;0;0
343800;0;0;0;0
344100;0;0;0;0
344400;0;0;0;0
344700;0;0;0;0
345000;0;0;0;0
345300;0;0;0;0
345600;0;0;0;0
345900;0;0;0;0
346200;0;0;0;0
346500;0;0;0;0
346800;0;0;0;0
347100;0;0;0;0
347400;0;0;0;0
347700;0;0;0;0
348000;0;0;0;0
348300;0;0;0;0
348600;0;0;0;0
348900;0;0;0;0
349200;0;0;0;0
349500;0;0;0;0
349800;0;0;0;0
350100;0;0;0;0
350400;0;0;0;0
350700;0;0;0;0
351000;0;0;0;0
351300;0;0;0;0
351600;0;0;0;0
351900;0;0;0;0
352200;0;0;0;0
352500;0;0;0;0
